ind,lon,lat,genus,species,image_id_1
50880,23.1656232662811,43.0236733646732,Fagus,Fagus sylvatica,20190812T092039_20190812T092335_T34TFN
50881,23.5937551052875,44.8394877165979,"Prunus, Robinia, Quercus, Carpinus","Carpinus betulus, Quercus cerris, Robinia pseudoacacia, Prunus avium, Quercus petraea",20220722T092041_20220722T092039_T34TFQ
50882,23.0013198100291,42.2551251381055,Pinus,Pinus sylvestris,20190812T092039_20190812T092335_T34TFM
50883,23.6097995348545,44.8784704851983,"Corylus, Fraxinus, Acer, Carpinus, Crataegus, Prunus, Robinia, Populus","Fraxinus ornus, Populus alba, Populus nigra, Populus tremula, Prunus avium, Robinia pseudoacacia, Corylus avellana, Acer campestre, Carpinus betulus",20220722T092041_20220722T092039_T34TFQ
50884,23.6360547771927,44.9845921437298,"Carpinus, Quercus, Sorbus, Fraxinus, Ulmus, Populus","Quercus cerris, Sorbus torminalis, Ulmus minor, Fraxinus ornus, Carpinus betulus, Ulmus glabra, Quercus petraea, Populus tremula",20220722T092041_20220722T092039_T34TFQ
50885,23.8737821118356,45.9212344880489,"Quercus, Acer, Fraxinus, Crataegus, Carpinus, Robinia","Robinia pseudoacacia, Carpinus betulus, Acer campestre, Quercus petraea, Fraxinus excelsior",20220722T092041_20220722T092039_T34TGR
50886,27.5629556557774,56.4800124127592,"Alnus, Betula",Alnus incana,20210617T092031_20210617T092339_T35VNC
50887,27.6775658290162,56.7228418213337,Alnus,Alnus incana,20210617T092031_20210617T092339_T35VNC
50888,30.9287516648254,62.3287837313102,"Pinus, Picea, Betula","Picea abies, Betula pubescens, Pinus sylvestris",20220627T092039_20220627T092033_T36VUQ
50889,31.062512078513,62.5166359562271,"Pinus, Betula, Picea","Picea abies, Pinus sylvestris, Betula pubescens",20220628T094041_20220628T094044_T36VVQ
50890,31.0503457599258,62.485427980726,"Populus, Pinus, Sorbus, Picea, Salix","Picea abies, Populus tremula, Pinus sylvestris, Sorbus aucuparia",20220627T092039_20220627T092033_T36VUQ
50891,24.3581867511543,47.6566143225261,"Quercus, Fraxinus, Alnus, Fagus, Corylus","Fagus sylvatica, Corylus avellana, Quercus petraea, Fraxinus excelsior, Alnus incana",20220722T092041_20220722T092039_T35TLN
50893,27.595015147087,56.5125243788018,"Picea, Betula, Alnus","Picea abies, Alnus incana",20210617T092031_20210617T092339_T35VNC
50894,31.2541232289434,62.7528484417186,"Betula, Salix, Picea, Pinus, Populus","Betula pubescens, Pinus sylvestris, Salix caprea, Populus tremula, Picea abies, Betula pendula",20220628T094041_20220628T094044_T36VVQ
50895,23.7340521376741,45.2730322115766,"Fagus, Acer, Picea, Abies","Abies alba, Fagus sylvatica, Picea abies, Acer pseudoplatanus",20220722T092041_20220722T092039_T34TGR
50896,24.3413688350901,47.5492020922803,"Picea, Acer, Fagus, Alnus","Alnus incana, Fagus sylvatica, Acer pseudoplatanus, Picea abies",20220722T092041_20220722T092039_T34TGT
50897,25.9372592839004,52.4511827778129,"Populus, Quercus, Betula","Betula pendula, Populus tremula, Quercus robur",20230806T092031_20230806T092037_T35UMU
50900,27.7624722709622,56.794250146666,Alnus,Alnus glutinosa,20230620T093041_20230620T093036_T35VND
50901,31.4044754150136,62.900886198043,"Betula, Pinus","Betula pendula, Pinus sylvestris",20220628T094041_20220628T094044_T36VVQ
50902,23.994047097061,46.1793316014928,"Castanea, Robinia, Quercus, Acer, Sorbus, Tilia, Carpinus, Prunus, Malus","Tilia cordata, Quercus robur, Sorbus torminalis, Castanea sativa, Robinia pseudoacacia, Acer campestre, Carpinus betulus",20170628T092031_20170628T092026_T34TGS
50905,23.1552508928039,42.6734362741208,"Fagus, Carpinus","Carpinus betulus, Fagus sylvatica",20190812T092039_20190812T092335_T34TFN
50906,24.3408439680967,47.4030779151294,"Betula, Picea, Salix, Populus, Fagus","Fagus sylvatica, Populus tremula, Picea abies, Betula pendula, Salix caprea",20220722T092041_20220722T092039_T34TGT
50907,26.1474064605714,52.9319482624647,"Acer, Picea, Carpinus","Acer platanoides, Picea abies, Carpinus betulus",20230806T092031_20230806T092037_T35UMU
50908,27.6133352261789,56.4083710429805,Alnus,Alnus incana,20210617T092031_20210617T092339_T35VNC
50909,23.8246622049361,45.4254508855097,"Abies, Fagus, Picea, Salix","Abies alba, Salix caprea, Picea abies, Fagus sylvatica",20220722T092041_20220722T092039_T34TGR
50910,27.5763971363398,56.2934286224173,"Populus, Pinus",Pinus sylvestris,20210617T092031_20210617T092339_T35VNC
50911,27.6250172405398,56.3975098577072,Alnus,Alnus incana,20210617T092031_20210617T092339_T35VNC
50913,27.8143207733711,56.796280077669,Pinus,Pinus sylvestris,20230620T093041_20230620T093036_T35VND
50914,23.7544916538651,45.0968311081263,"Populus, Quercus, Prunus, Acer, Fagus, Carpinus, Fraxinus","Fraxinus excelsior, Fagus sylvatica, Acer campestre, Carpinus betulus, Populus alba, Prunus avium, Quercus petraea",20220722T092041_20220722T092039_T34TGR
50915,23.8080275311384,45.3089288211019,"Fagus, Acer, Picea, Abies","Picea abies, Acer pseudoplatanus, Fagus sylvatica, Abies alba",20220722T092041_20220722T092039_T34TGR
50916,24.4192472844012,47.5845221720337,Acer,Acer pseudoplatanus,20220722T092041_20220722T092039_T35TLN
50918,27.495711556182,56.0830297442642,"Alnus, Betula, Populus",Alnus incana,20210617T092031_20210617T092339_T35VNC
50919,24.5155981057607,47.8732429040236,"Fagus, Acer, Fraxinus","Fraxinus excelsior, Fagus sylvatica, Acer pseudoplatanus",20170731T093041_20170731T093607_T35ULP
50920,27.4794532201509,56.0114374664174,"Alnus, Betula",Alnus glutinosa,20210617T092031_20210617T092339_T35VNC
50921,27.5273289528585,56.1155642625923,"Alnus, Populus, Betula",Alnus glutinosa,20210617T092031_20210617T092339_T35VNC
50922,27.8628182859944,56.826500959372,"Picea, Betula",Picea abies,20230620T093041_20230620T093036_T35VND
50923,24.4680230644576,47.6602549275287,"Corylus, Alnus, Carpinus, Acer, Fraxinus, Fagus","Fagus sylvatica, Alnus incana, Corylus avellana, Fraxinus excelsior, Acer pseudoplatanus, Carpinus betulus",20220722T092041_20220722T092039_T35TLN
50924,27.4237479398103,55.8530466792626,"Alnus, Betula",Alnus glutinosa,20210617T092031_20210617T092339_T35UNB
50925,27.8120427306143,56.6856512570821,"Tilia, Picea, Fraxinus, Alnus, Betula","Betula pendula, Alnus glutinosa, Fraxinus excelsior, Picea abies, Alnus incana, Tilia cordata",20210617T092031_20210617T092339_T35VNC
50926,24.3886615088613,47.3327339188199,"Betula, Fagus, Alnus, Populus","Fagus sylvatica, Betula pendula, Alnus incana, Populus tremula",20220722T092041_20220722T092039_T35TLN
50927,27.4313997937962,55.8335253132146,"Betula, Alnus",Alnus glutinosa,20210617T092031_20210617T092339_T35UNB
50929,27.6920575833634,56.3974081843831,Alnus,Alnus glutinosa,20210617T092031_20210617T092339_T35VNC
50930,27.8299687826052,56.6877685586183,"Alnus, Betula, Picea","Betula pendula, Picea abies, Alnus glutinosa",20210617T092031_20210617T092339_T35VNC
50931,23.5142368844348,43.9048338257165,"Pseudotsuga, Fraxinus, Crataegus, Corylus, Prunus, Acer, Quercus","Fraxinus ornus, Pseudotsuga menziesii, Fraxinus excelsior, Acer campestre, Quercus robur, Prunus avium",20220722T092041_20220722T092039_T34TGP
50932,23.7425589703775,44.8426966684174,"Robinia, Fraxinus, Prunus, Sorbus, Ulmus","Robinia pseudoacacia, Ulmus minor, Fraxinus ornus, Prunus avium",20220722T092041_20220722T092039_T34TGQ
50933,23.8989201596802,45.4612725006222,"Fraxinus, Fagus, Abies","Fraxinus excelsior, Fagus sylvatica, Abies alba",20220722T092041_20220722T092039_T34TGR
50934,23.9535917148307,45.6732160560861,"Picea, Betula, Fagus, Salix","Betula pendula, Salix caprea, Picea abies, Fagus sylvatica",20220722T092041_20220722T092039_T34TGR
50935,31.5476031752107,62.8706197774117,"Betula, Pinus","Pinus sylvestris, Betula pendula",20220628T094041_20220628T094044_T36VVQ
50936,23.6762913081327,44.522692658374,"Quercus, Acer, Fraxinus","Acer campestre, Quercus cerris, Quercus petraea, Fraxinus ornus",20220722T092041_20220722T092039_T34TGQ
50938,24.4501365305904,47.4067496536494,"Fagus, Fraxinus","Fraxinus excelsior, Fagus sylvatica",20220722T092041_20220722T092039_T35TLN
50939,27.6256121994565,56.1480307476091,Alnus,Alnus glutinosa,20210617T092031_20210617T092339_T35VNC
50940,27.8879282123569,56.7027680343221,Pinus,Pinus sylvestris,20210617T092031_20210617T092339_T35VNC
50941,23.6923880538924,44.4840239491603,"Fraxinus, Quercus, Acer, Robinia","Acer campestre, Fraxinus ornus, Quercus cerris, Robinia pseudoacacia",20220722T092041_20220722T092039_T34TGQ
50942,27.4974698515149,55.8335426578986,Alnus,Alnus glutinosa,20210617T092031_20210617T092339_T35UNB
50943,24.4962413235233,47.4736761106213,Fagus,Fagus sylvatica,20220722T092041_20220722T092039_T35TLN
50944,24.0007215574387,45.6029924099296,"Carpinus, Acer, Fagus, Betula","Acer pseudoplatanus, Betula pendula, Fagus sylvatica, Carpinus betulus",20220722T092041_20220722T092039_T34TGR
50945,24.0283006261783,45.7089289725979,"Corylus, Prunus, Carpinus, Juglans, Fagus, Salix, Pinus, Quercus","Carpinus betulus, Quercus petraea, Prunus avium, Corylus avellana, Fagus sylvatica, Salix caprea, Juglans nigra, Pinus sylvestris",20220722T092041_20220722T092039_T34TGR
50946,24.419638938531,47.1549454322305,"Carpinus, Fagus, Acer, Quercus","Quercus petraea, Fagus sylvatica, Acer campestre, Carpinus betulus",20220722T092041_20220722T092039_T35TLN
50947,24.4792540309787,47.3662797245148,"Betula, Quercus","Quercus petraea, Betula pendula",20220722T092041_20220722T092039_T35TLN
50948,26.4186184145478,53.1978341050387,"Picea, Populus, Quercus, Betula","Betula pendula, Quercus robur, Populus tremula, Picea abies",20230806T092031_20230806T092037_T35UMU
50949,23.9858823844816,45.4953544263409,"Picea, Abies, Fagus, Betula","Abies alba, Fagus sylvatica, Picea abies, Betula pendula",20220722T092041_20220722T092039_T34TGR
50950,27.6755532353931,56.0763764033395,"Alnus, Picea","Alnus glutinosa, Picea abies",20210617T092031_20210617T092339_T35VNC
50951,27.7728946942558,56.2844373856318,Alnus,"Alnus incana, Alnus glutinosa",20210617T092031_20210617T092339_T35VNC
50952,24.4190700092408,47.0087932022198,"Juglans, Prunus, Fagus, Quercus","Juglans nigra, Fagus sylvatica, Quercus petraea",20220722T092041_20220722T092039_T35TLN
50953,27.6911667977677,56.074182504901,"Alnus, Populus",Alnus incana,20210617T092031_20210617T092339_T35VNC
50954,23.6994791848858,44.1999221481137,"Pseudotsuga, Crataegus, Robinia, Quercus, Cornus, Acer, Prunus, Juniperus, Ulmus","Robinia pseudoacacia, Quercus cerris, Quercus robur, Pseudotsuga menziesii, Ulmus minor",20220722T092041_20220722T092039_T34TGP
50955,23.9328966399726,45.1370339249057,"Crataegus, Fagus, Populus, Corylus, Carpinus, Alnus, Prunus, Salix, Robinia, Quercus, Cornus","Robinia pseudoacacia, Carpinus betulus, Salix alba, Alnus glutinosa, Corylus avellana, Quercus petraea, Fagus sylvatica, Populus tremula",20220722T092041_20220722T092039_T34TGR
50956,24.2051610804621,46.1785799565078,"Quercus, Prunus, Carpinus","Carpinus betulus, Quercus petraea",20170628T092031_20170628T092026_T34TGS
50957,27.8658446649734,56.4099959328389,"Alnus, Pinus","Pinus sylvestris, Alnus glutinosa",20210617T092031_20210617T092339_T35VNC
50958,27.8906113506333,56.4619759500632,Alnus,Alnus glutinosa,20210617T092031_20210617T092339_T35VNC
50959,27.8947468696011,56.4706387268077,Alnus,Alnus incana,20210617T092031_20210617T092339_T35VNC
50960,24.1031136758009,45.7445853178449,"Prunus, Quercus, Acer, Carpinus","Acer campestre, Quercus petraea, Prunus avium, Quercus robur, Carpinus betulus",20220722T092041_20220722T092039_T34TGR
50961,24.4969410763382,47.1902302309884,"Prunus, Populus, Fagus, Acer, Quercus, Salix, Carpinus, Corylus, Picea","Acer campestre, Carpinus betulus, Populus tremula, Picea abies, Corylus avellana, Quercus petraea, Prunus avium, Fagus sylvatica, Salix caprea",20220722T092041_20220722T092039_T35TLN
50962,24.5268607269181,47.2958782972914,"Prunus, Salix, Fagus, Crataegus, Populus, Betula","Prunus avium, Betula pendula, Salix caprea, Fagus sylvatica, Populus tremula",20220722T092041_20220722T092039_T35TLN
50963,26.4008431103713,52.9338380177417,"Picea, Carpinus, Populus, Fraxinus, Alnus, Acer","Picea abies, Carpinus betulus, Acer platanoides, Populus tremula, Alnus glutinosa, Fraxinus excelsior",20230806T092031_20230806T092037_T35UMU
50964,24.0054928437329,45.3191521093304,"Sorbus, Picea, Betula","Betula pendula, Sorbus aucuparia, Picea abies",20220722T092041_20220722T092039_T34TGR
50965,27.8808216240575,56.3709027710578,Alnus,Alnus glutinosa,20210617T092031_20210617T092339_T35VNC
50966,23.9344771023375,44.990652718531,"Quercus, Carpinus, Fagus, Robinia","Fagus sylvatica, Carpinus betulus, Robinia pseudoacacia, Quercus petraea",20220722T092041_20220722T092039_T34TGQ
50967,23.9614419688955,45.0966648934609,"Fagus, Alnus, Acer, Prunus","Acer campestre, Acer platanoides, Fagus sylvatica, Alnus glutinosa",20220722T092041_20220722T092039_T34TGR
50968,23.9885418165408,45.2026589837474,"Betula, Acer, Carpinus, Corylus, Populus, Salix, Fagus, Picea","Carpinus betulus, Acer pseudoplatanus, Populus tremula, Fagus sylvatica, Picea abies, Corylus avellana, Salix caprea, Acer platanoides, Betula pendula",20220722T092041_20220722T092039_T34TGR
50969,27.8226987121814,56.2127262896384,"Pinus, Picea","Picea abies, Pinus sylvestris",20210617T092031_20210617T092339_T35VNC
50970,23.8933930783325,44.7769048096897,"Crataegus, Prunus, Robinia, Pyrus, Corylus, Ulmus, Quercus","Robinia pseudoacacia, Prunus avium, Ulmus minor, Pyrus pyraster",20220722T092041_20220722T092039_T34TGQ
50971,23.9201132470129,44.882949545018,"Pyrus, Fraxinus, Robinia","Robinia pseudoacacia, Pyrus pyraster, Fraxinus excelsior",20220722T092041_20220722T092039_T34TGQ
50972,24.4961402642838,47.0440868225191,"Populus, Prunus, Carpinus, Crataegus","Carpinus betulus, Populus tremula",20220722T092041_20220722T092039_T35TLN
50973,27.8588153736365,56.2538366762668,"Picea, Populus, Betula",Picea abies,20210617T092031_20210617T092339_T35VNC
50974,27.9081347083132,56.3577962678014,"Betula, Alnus","Alnus incana, Alnus glutinosa",20210617T092031_20210617T092339_T35VNC
50975,24.006812137667,45.1727945022287,"Carpinus, Fagus","Fagus sylvatica, Carpinus betulus",20220722T092041_20220722T092039_T34TGR
50976,24.0340595877398,45.2787675581443,"Picea, Ulmus, Fagus, Populus, Acer","Acer pseudoplatanus, Fagus sylvatica, Picea abies, Ulmus glabra, Populus tremula",20220722T092041_20220722T092039_T34TGR
50977,24.2239630369957,46.0024334891124,"Quercus, Tilia, Pyrus, Ulmus, Crataegus, Carpinus","Pyrus pyraster, Ulmus minor, Quercus petraea, Carpinus betulus, Tilia cordata",20170628T092031_20170628T092026_T34TGS
50978,24.252308394296,46.1082652721122,"Fagus, Carpinus, Quercus","Fagus sylvatica, Carpinus betulus, Quercus petraea",20170628T092031_20170628T092026_T34TGS
50979,27.8254458123574,56.1476433185333,"Alnus, Betula",Alnus incana,20210617T092031_20210617T092339_T35VNC
50980,23.9629626602763,44.950280804034,"Malus, Pyrus, Alnus, Populus, Fagus, Crataegus, Prunus, Quercus, Ulmus, Carpinus, Corylus","Carpinus betulus, Ulmus minor, Populus tremula, Quercus petraea, Fagus sylvatica, Corylus avellana, Pyrus pyraster, Alnus glutinosa",20220722T092041_20220722T092039_T34TGQ
50981,27.808531688149,56.0761052147248,"Picea, Alnus, Populus","Picea abies, Alnus incana, Alnus glutinosa",20210617T092031_20210617T092339_T35VNC
50982,23.8687323418588,44.5244053863379,"Acer, Cornus, Carpinus, Crataegus, Ulmus, Quercus","Carpinus betulus, Ulmus minor, Quercus robur, Acer campestre, Quercus petraea, Quercus cerris",20220722T092041_20220722T092039_T34TGQ
50983,24.1349263697907,45.5666983231787,"Abies, Corylus, Picea, Fagus, Ulmus, Acer","Picea abies, Acer pseudoplatanus, Fagus sylvatica, Ulmus glabra, Abies alba, Corylus avellana",20220722T092041_20220722T092039_T34TGR
50984,24.5573665513122,47.1180584100108,"Corylus, Quercus, Carpinus, Populus","Carpinus betulus, Quercus petraea, Populus tremula",20220722T092041_20220722T092039_T35TLN
50985,24.0648682159169,45.2472049133666,"Pseudotsuga, Populus, Abies, Fagus, Acer, Fraxinus, Betula, Picea, Ulmus, Larix","Betula pendula, Fraxinus excelsior, Picea abies, Larix decidua, Populus tremula, Pseudotsuga menziesii, Abies alba, Acer pseudoplatanus, Fagus sylvatica, Ulmus glabra",20220722T092041_20220722T092039_T34TGR
50986,24.2526506280529,45.962003805928,"Fagus, Robinia, Quercus, Ulmus, Carpinus, Crataegus, Pyrus","Ulmus minor, Quercus petraea, Robinia pseudoacacia, Carpinus betulus, Pyrus pyraster, Fagus sylvatica",20170628T092031_20170628T092026_T34TGS
50987,26.9156627922062,53.9333484442433,"Populus, Pinus, Picea","Pinus sylvestris, Populus tremula, Picea abies",20230705T092559_20230705T092902_T35UMV
50988,27.9577616031528,56.2860348037048,"Betula, Alnus",Alnus incana,20210617T092031_20210617T092339_T35VNC
50989,24.1082481242644,45.3144458630282,"Picea, Abies, Fagus","Picea abies, Abies alba, Fagus sylvatica",20220722T092041_20220722T092039_T34TGR
50990,24.2993480029399,46.0379293689577,"Quercus, Carpinus, Crataegus, Fagus","Fagus sylvatica, Quercus petraea, Carpinus betulus",20170628T092031_20170628T092026_T34TGS
50991,24.3565419522398,46.2495207382707,"Populus, Quercus, Salix, Carpinus, Fagus","Salix caprea, Fagus sylvatica, Populus tremula, Carpinus betulus, Quercus petraea, Quercus robur",20170628T092031_20170628T092026_T34TGS
50992,24.7635067748534,47.6934644046769,"Fraxinus, Abies, Picea, Fagus, Ulmus, Acer, Corylus","Acer platanoides, Picea abies, Abies alba, Fraxinus excelsior, Corylus avellana, Fagus sylvatica, Ulmus glabra, Acer pseudoplatanus",20220722T092041_20220722T092039_T35TLN
50993,27.8709494737907,56.0672533365444,"Pinus, Betula",Pinus sylvestris,20210617T092031_20210617T092339_T35VNC
50994,28.0940594842056,56.534878159826,Alnus,Alnus incana,20210617T092031_20210617T092339_T35VNC
50995,24.0882365716334,45.2120665318002,"Prunus, Acer, Fraxinus, Fagus","Fraxinus excelsior, Fagus sylvatica, Prunus avium, Acer pseudoplatanus",20220722T092041_20220722T092039_T34TGR
50996,24.3833287647691,46.3235743151232,"Quercus, Carpinus","Quercus petraea, Carpinus betulus",20170628T092031_20170628T092026_T34TGS
50997,24.6959481140782,47.4374885812452,"Acer, Abies, Picea, Fagus","Abies alba, Picea abies, Acer pseudoplatanus, Fagus sylvatica",20220722T092041_20220722T092039_T35TLN
50998,23.8480762071236,44.2348091762658,"Salix, Populus","Populus alba, Salix alba, Populus nigra",20220722T092041_20220722T092039_T34TGQ
50999,28.1266307118843,56.5672474036944,"Alnus, Picea","Alnus glutinosa, Alnus incana, Picea abies",20210617T092031_20210617T092339_T35VNC
51000,24.1817570038307,45.4963964239283,"Picea, Populus, Betula, Salix, Fagus, Acer, Fraxinus, Abies, Corylus","Populus alba, Fraxinus excelsior, Corylus avellana, Acer pseudoplatanus, Betula pendula, Salix caprea, Picea abies, Fagus sylvatica, Salix alba, Abies alba",20220722T092041_20220722T092039_T34TGR
51001,24.2096033816999,45.6022855389964,"Betula, Fraxinus, Fagus, Alnus, Prunus","Alnus glutinosa, Prunus avium, Fagus sylvatica, Betula pendula, Fraxinus excelsior",20220722T092041_20220722T092039_T34TGR
51002,24.1666230794189,45.3887844537026,"Alnus, Fagus, Betula, Picea","Betula pendula, Alnus incana, Fagus sylvatica, Picea abies",20220722T092041_20220722T092039_T34TGR
51003,24.3279948495834,45.9974811324506,"Prunus, Carpinus, Pyrus, Malus, Betula, Fagus, Quercus, Populus, Acer","Salix caprea, Prunus avium, Populus tremula, Carpinus betulus, Fagus sylvatica, Betula pendula, Acer platanoides, Quercus petraea, Pyrus pyraster",20170628T092031_20170628T092026_T34TGS
51004,27.9545728520373,56.1385494768681,Alnus,Alnus glutinosa,20210617T092031_20210617T092339_T35VNC
51005,24.0402459689956,44.8484724742502,"Robinia, Salix, Populus","Populus nigra, Robinia pseudoacacia, Salix alba",20220722T092041_20220722T092039_T34TGQ
51006,24.094494199155,45.0604393547716,"Quercus, Acer, Ulmus, Tilia, Carpinus, Prunus, Juglans","Quercus petraea, Prunus avium, Juglans nigra, Ulmus minor, Acer campestre, Carpinus betulus",20220722T092041_20220722T092039_T34TGR
51007,27.6366605352074,55.3985247312737,"Pinus, Betula","Betula pendula, Pinus sylvestris",20210617T092031_20210617T092339_T35UNB
51008,24.4348029461061,46.2937172502351,"Carpinus, Quercus, Fraxinus, Fagus","Carpinus betulus, Fagus sylvatica, Fraxinus excelsior, Quercus petraea",20170628T092031_20170628T092026_T34TGS
51009,24.6660838335454,47.1215257713615,"Crataegus, Cornus, Acer, Prunus, Alnus, Corylus, Tilia, Salix, Populus","Populus tremula, Acer campestre, Tilia cordata, Alnus incana, Salix caprea, Corylus avellana",20220722T092041_20220722T092039_T35TLN
51010,24.810962767252,47.6229531168802,"Abies, Populus, Acer, Picea, Fagus, Salix, Betula","Acer pseudoplatanus, Betula pendula, Fagus sylvatica, Picea abies, Salix caprea, Populus tremula, Abies alba",20220722T092041_20220722T092039_T35TLN
51011,28.0892059272459,56.3505349665519,"Betula, Alnus",Alnus glutinosa,20210617T092031_20210617T092339_T35VNC
51012,24.3589792139122,45.9658419011807,"Salix, Populus, Betula, Carpinus, Fagus, Quercus","Quercus petraea, Carpinus betulus, Fagus sylvatica, Salix alba, Betula pendula, Populus tremula",20170628T092031_20170628T092026_T34TGS
51013,28.1049067781055,56.3482884975511,Alnus,Alnus glutinosa,20210617T092031_20210617T092339_T35VNC
51014,23.8936341393946,44.109859467118,"Fraxinus, Populus, Crataegus, Quercus, Acer","Fraxinus excelsior, Quercus cerris, Quercus robur, Populus alba, Acer campestre",20220722T092041_20220722T092039_T34TGP
51015,24.0416549254789,44.7020651721857,"Carpinus, Acer, Quercus, Crataegus, Fagus, Fraxinus, Sorbus","Acer campestre, Fraxinus ornus, Sorbus torminalis, Quercus cerris, Quercus petraea, Carpinus betulus, Fagus sylvatica",20220722T092041_20220722T092039_T34TGQ
51016,24.2563630285982,45.5319537694594,"Fagus, Acer, Crataegus, Populus, Carpinus, Corylus","Populus tremula, Acer pseudoplatanus, Fagus sylvatica, Acer campestre, Corylus avellana, Carpinus betulus",20220722T092041_20220722T092039_T34TGR
51017,24.6819591046758,47.0827749608607,"Prunus, Crataegus, Corylus",Corylus avellana,20220722T092041_20220722T092039_T35TLN
51018,24.7121604601146,47.1883703213329,"Populus, Corylus, Salix, Quercus, Fagus, Prunus","Populus tremula, Quercus petraea, Corylus avellana, Prunus avium, Fagus sylvatica, Salix caprea",20220722T092041_20220722T092039_T35TLN
51019,24.241061651005,45.4243594351555,"Picea, Acer, Betula, Abies, Salix, Fagus","Salix caprea, Acer pseudoplatanus, Fagus sylvatica, Betula pendula, Picea abies, Abies alba",20220722T092041_20220722T092039_T34TGR
51020,27.6335140887668,55.265117377591,"Betula, Populus","Populus tremula, Betula pendula",20210617T092031_20210617T092339_T35UNB
51021,28.1237953045314,56.3178270917191,"Pinus, Alnus","Alnus glutinosa, Pinus sylvestris, Alnus incana",20210617T092031_20210617T092339_T35VNC
51022,23.8921073670876,44.0004021098045,"Acer, Quercus, Ulmus, Fraxinus, Tilia, Prunus","Tilia cordata, Ulmus minor, Fraxinus angustifolia, Fraxinus excelsior, Quercus robur",20220722T092041_20220722T092039_T34TGP
51023,24.1410480470676,44.9901392643783,"Tilia, Acer, Fagus, Populus, Prunus, Quercus, Carpinus","Tilia cordata, Quercus petraea, Acer campestre, Fagus sylvatica, Populus tremula, Prunus avium, Carpinus betulus",20220722T092041_20220722T092039_T34TGQ
51024,24.1684094949977,45.0960871677814,"Populus, Fagus, Carpinus, Quercus","Populus tremula, Quercus petraea, Carpinus betulus, Fagus sylvatica",20220722T092041_20220722T092039_T34TGR
51025,24.5859494370701,46.6478851326879,"Prunus, Tilia, Salix, Carpinus","Salix caprea, Prunus avium, Carpinus betulus, Tilia cordata",20170628T092031_20170628T092026_T34TGS
51026,24.6155693487179,46.7535465344109,"Acer, Carpinus, Quercus","Quercus petraea, Quercus cerris, Carpinus betulus, Quercus robur",20170628T092031_20170628T092026_T34TGS
51027,24.0721927330205,44.67049498751,"Acer, Carpinus, Quercus","Quercus petraea, Acer platanoides, Carpinus betulus, Quercus cerris",20220722T092041_20220722T092039_T34TGQ
51028,24.3152213272602,45.6061863805817,"Abies, Pinus, Fagus, Acer, Betula, Castanea, Corylus, Salix, Carpinus, Picea","Castanea sativa, Salix caprea, Corylus avellana, Picea abies, Pinus sylvestris, Acer pseudoplatanus, Fagus sylvatica, Abies alba, Betula pendula, Carpinus betulus",20220722T092041_20220722T092039_T34TGR
51029,24.7435080018649,47.1566308833288,"Acer, Fagus, Abies","Fagus sylvatica, Acer platanoides, Abies alba, Acer pseudoplatanus",20220722T092041_20220722T092039_T35TLN
51030,24.4344026773584,46.0012411837371,"Fagus, Populus, Quercus, Carpinus","Populus tremula, Quercus robur, Quercus petraea, Fagus sylvatica, Carpinus betulus",20170628T092031_20170628T092026_T34TGS
51031,24.4631632538507,46.1070056179226,"Fagus, Robinia, Quercus, Juglans, Carpinus","Juglans nigra, Carpinus betulus, Robinia pseudoacacia, Fagus sylvatica, Quercus petraea",20170628T092031_20170628T092026_T34TGS
51032,28.1792044228334,56.3283752930725,"Betula, Alnus",Alnus incana,20210617T092031_20210617T092339_T35VNC
51033,23.9072095207036,43.9069575960279,"Quercus, Fraxinus","Fraxinus excelsior, Quercus robur",20220722T092041_20220722T092039_T34TGP
51034,24.3899743958242,45.7879241366793,"Alnus, Crataegus, Salix","Alnus glutinosa, Salix caprea",20220722T092041_20220722T092039_T34TGR
51035,24.7593328984533,47.1178706104184,"Abies, Fagus, Acer, Picea, Corylus","Acer platanoides, Picea abies, Abies alba, Fagus sylvatica, Acer pseudoplatanus",20220722T092041_20220722T092039_T35TLN
51036,24.2598691387682,45.248122897006,"Betula, Acer, Salix, Fagus","Acer pseudoplatanus, Fagus sylvatica, Betula pendula, Salix caprea",20220722T092041_20220722T092039_T34TGR
51037,24.2876661512112,45.3540096220988,"Fraxinus, Robinia, Prunus, Pinus, Betula, Quercus, Alnus, Juglans, Carpinus","Prunus avium, Fraxinus excelsior, Fraxinus ornus, Carpinus betulus, Robinia pseudoacacia, Quercus petraea, Pinus sylvestris, Betula pendula, Juglans nigra, Alnus glutinosa",20220722T092041_20220722T092039_T34TGR
51038,24.7119310748189,46.9049046718474,"Cornus, Salix, Quercus",Quercus petraea,20220722T092041_20220722T092039_T35TLM
51039,24.742033643806,47.0105040081668,"Carpinus, Betula, Fagus","Carpinus betulus, Betula pendula, Fagus sylvatica",20220722T092041_20220722T092039_T35TLN
51040,26.6524263642217,52.7148127171989,"Populus, Picea, Pinus","Picea abies, Pinus sylvestris, Populus tremula",20230806T092031_20230806T092037_T35UMU
51041,24.1874993550974,44.9198177131116,"Quercus, Fagus, Acer, Fraxinus, Carpinus, Tilia","Carpinus betulus, Quercus robur, Fagus sylvatica, Fraxinus ornus, Acer campestre, Tilia cordata",20220722T092041_20220722T092039_T34TGQ
51042,24.214894229226,45.0257575761929,"Tilia, Fraxinus, Fagus, Quercus","Fraxinus ornus, Fagus sylvatica, Quercus petraea",20220722T092041_20220722T092039_T34TGR
