ind,lon,lat,type,five_types,image_id_1
60699,-155.4290918,68.37389623,23,2,20190625T223541_20190625T223536_T05WMR
60700,-119.6025613,73.77930399,22,2,20220718T202849_20220718T202849_T10XEG
60701,-99.56291945,67.11207779,2,1,20220617T182931_20220617T182946_T14WMV
60702,-107.9418584,66.03263867,33,4,20220706T185931_20220706T190334_T12WXU
60703,-146.9528505,68.53486308,4,1,20210712T215531_20210712T215532_T06WVB
60704,-109.2100603,70.1394524,22,2,20220617T191919_20220617T191914_T12WWC
60705,93.05408977,72.88809344,23,2,20230805T062631_20230805T062632_T45XXA
60706,-160.7194184,66.71665004,24,2,20230813T223541_20230813T223535_T03WXQ
60707,118.3773373,73.53798236,23,2,20230807T043709_20230807T043705_T50XNG
60708,-155.1335748,68.98758643,24,2,20210714T223541_20210714T223535_T05WMS
60709,-71.82769147,69.41598791,32,3,20220715T165849_20220715T165850_T18WXC
60710,174.5873331,69.58487042,34,4,20200721T003609_20200721T003607_T60WVC
60711,-87.52304403,66.74247026,2,1,20220722T173911_20220722T173914_T16WDV
60712,-94.8358742,61.8752874,23,2,20230720T174911_20230720T175524_T15VUJ
60713,-116.2729227,71.78034856,31,3,20220726T194909_20220726T194905_T11WNV
60714,-86.09095492,70.78192283,2,1,20220805T180919_20220805T181200_T16WED
60715,-66.67922212,63.17668826,2,1,20220622T155921_20220622T160005_T19VFL
60716,170.5198863,66.01891104,33,4,20220809T001621_20220809T001621_T59WMP
60717,-155.7041057,67.09417688,24,2,20210713T221539_20210713T221533_T04WFV
60718,-70.46067764,60.30569332,32,3,20200806T155829_20200806T160601_T19VDG
60719,117.2252979,72.83365237,33,4,20220806T041559_20220806T041654_T49XFA
60720,-98.9844987,64.98167316,2,1,20200721T180921_20200721T181305_T14WNT
60721,-167.2155018,65.55230701,24,2,20220802T230539_20220802T230535_T02WPT
60722,-85.54382648,78.28907195,4,1,20220801T191921_20220801T191921_T16XEN
60723,60.20691277,68.66400377,42,5,20220730T074619_20220730T074616_T40WFB
60724,-99.35588842,65.13241993,2,1,20220617T182931_20220617T182946_T14WMT
60725,97.86826223,74.64743736,32,3,20230726T062631_20230726T062632_T47XMC
60726,60.76010494,67.71117324,33,4,20220730T074619_20220730T074616_T41WMR
60727,91.57605171,70.94745706,23,2,20230807T061639_20230807T061852_T45WXU
60728,-177.8332023,66.03970252,24,2,20230717T233649_20230717T233652_T01WDP
60729,-101.4867042,66.39529367,2,1,20220617T182931_20220617T182946_T13WFP
60730,-64.44608103,79.95902161,1,1,20230715T183921_20230715T183923_T19XEJ
60731,-89.51479681,64.2973258,2,1,20210722T173909_20210722T174343_T15WXM
60732,177.945615,65.22209076,43,5,20190711T234629_20190711T234631_T60WWT
60733,-111.3235704,77.5603771,1,1,20230709T205029_20230709T205026_T12XVM
60734,138.3262692,75.05208187,21,2,20220721T035539_20220721T035542_T54XVJ
60735,-73.10456182,68.4914138,22,2,20220622T164849_20220622T165013_T18WWA
60736,63.60817817,68.59174209,34,4,20230801T073619_20230801T073618_T41WNS
60737,-84.12603848,74.57525024,1,1,20220804T183919_20220804T184117_T17XMC
60738,-148.5692609,69.06788242,24,2,20210712T215531_20210712T215532_T05WPS
60739,62.7908288,69.1346496,33,4,20230801T073619_20230801T073618_T41WMS
60740,-72.74412918,60.22838531,32,3,20220625T160911_20220625T161225_T18VXM
60741,-154.6800578,70.28346952,42,5,20200709T223541_20200709T223536_T05WMT
60742,178.5015732,65.74520808,43,5,20190711T234629_20190711T234631_T60WWT
60743,-105.7373491,64.96644373,33,4,20230727T182929_20230727T182923_T13WDN
60744,48.77738646,68.73894599,23,2,20230810T085601_20230810T085600_T39WVS
60745,-144.0299094,69.38734605,31,3,20220702T215539_20220702T215534_T06WXC
60746,-100.9753881,78.50226072,1,1,20230707T200859_20230707T200857_T14XMN
60747,-138.7660655,68.67438057,24,2,20210804T211519_20210804T211514_T07WES
60748,-159.0864858,61.35945629,33,4,20190628T215539_20190628T215718_T04VDP
60749,-160.4678019,68.79052452,34,4,20210804T225539_20210804T225533_T04WDB
60750,142.2214567,72.12052647,24,2,20230810T030529_20230810T030527_T54XWF
60751,-179.6458897,68.03885027,24,2,20230708T235621_20230708T235619_T01WCR
60752,-92.1090282,66.12340846,2,1,20220722T173911_20220722T173914_T15WWP
60753,-50.68370634,66.92126948,33,4,20200702T150759_20200702T150831_T22WEV
60754,-63.42007839,58.61645212,3,1,20200805T153911_20200805T154513_T20VML
60755,178.1169814,63.48976612,34,4,20200722T233649_20200722T233650_T60VWR
60756,-69.83398934,64.27142855,32,3,20220620T160829_20220620T161040_T19WDM
60757,71.62291733,70.19035771,43,5,20230805T071619_20230805T071622_T42WWC
60758,122.0022059,72.74437241,23,2,20230728T043709_20230728T043706_T50XPF
60759,-74.50343306,69.8690916,2,1,20220807T170849_20220807T171337_T18WWC
60760,-20.36031019,74.54760762,32,3,20210730T133729_20210730T133724_T27XWC
60761,-150.4720376,67.76304727,23,2,20190708T215539_20190708T215537_T05WNR
60762,-92.90898047,71.13078137,1,1,20220704T181931_20220704T181929_T15WVU
60763,162.4806952,69.24296921,33,4,20230812T011701_20230812T011657_T57WXS
60764,173.7878927,65.37678829,24,2,20200727T000621_20200727T000616_T59WPN
60765,-68.85905543,78.53562072,1,1,20220802T175919_20220802T175915_T19XDH
60766,86.83258654,73.83293286,22,2,20230805T062631_20230805T062632_T45XVC
60767,-161.0455341,68.86590826,24,2,20210804T225539_20210804T225533_T04WDB
60768,-179.9765374,67.901843,3,1,20230708T235621_20230708T235619_T01WCR
60769,94.14668883,75.53469394,3,1,20230726T062631_20230726T062632_T46XEJ
60770,179.2435172,66.67980396,24,2,20180706T234619_20180706T234621_T01WCQ
60771,-109.595211,67.38195968,5,1,20200801T191921_20200801T191916_T12WWV
60772,-116.5999592,70.09627917,31,3,20220619T195859_20220619T195900_T11WNT
60773,128.7823416,72.19654603,42,5,20230810T035541_20230810T035540_T52XDF
60774,146.5822118,75.26300281,21,2,20220721T030531_20220721T030532_T55XDD
60775,72.67084032,67.60570535,43,5,20230802T070629_20230802T070625_T42WXA
60776,-152.8508913,69.37204468,24,2,20220710T220541_20220710T220543_T05WNT
60777,89.00796443,75.41644754,21,2,20230705T065631_20230705T065625_T45XWD
60778,-17.34406766,80.7284511,1,1,20230714T163839_20230714T163840_T28XDQ
60779,-22.72545484,71.90662026,1,1,20210730T133729_20210730T133724_T26WPE
60780,-148.5558147,69.84688977,24,2,20220619T214539_20220619T214534_T05WPT
60781,-79.87326912,72.33506724,2,1,20230809T174911_20230809T174910_T17XNA
60782,-116.2382727,77.28060542,1,1,20220803T205029_20220803T205025_T11XNF
60783,-173.8770643,65.18654726,31,3,20220618T230541_20220618T230542_T01WFN
60784,116.135926,72.20765039,23,2,20220806T041559_20220806T041654_T49XFA
60785,-90.43449948,63.67908318,2,1,20220617T173909_20220617T173932_T16VCR
60786,141.8578685,72.67907011,23,2,20220726T030529_20220726T030526_T54XWF
60787,-123.1303943,69.2025339,23,2,20230625T201851_20230625T201851_T10WDB
60788,-91.39475211,63.91205952,2,1,20220617T173909_20220617T173932_T15VWL
60789,-97.54728171,69.7646489,31,3,20230806T182919_20230806T182922_T14WNC
60790,-64.90618227,80.27629,1,1,20220802T175919_20220802T175915_T20XMQ
60791,-108.2017819,66.77999919,5,1,20220726T185931_20220726T185926_T12WXV
60792,-22.5035285,80.44919514,4,1,20230704T163839_20230704T163841_T26XNQ
60793,-155.3909648,69.74535169,24,2,20200709T223541_20200709T223536_T04WFC
60794,-93.94245769,70.41533338,2,1,20220704T181931_20220704T181929_T15WVU
60795,-162.5760055,67.44980266,24,2,20220710T225539_20220710T225536_T03WXQ
60796,-71.87475508,60.74611153,2,1,20230618T161829_20230618T162118_T18VXN
60797,79.74239854,71.38373387,33,4,20230808T063631_20230808T063708_T43WFV
60798,175.1230937,68.72121953,31,3,20230623T002609_20230623T002609_T59WPS
60799,-161.9504301,61.37442058,34,4,20220810T222539_20220810T222536_T04VCP
60800,175.832252,67.96194779,3,1,20220802T002621_20220802T002618_T59WPR
60801,66.50630451,68.78609642,33,4,20230804T074619_20230804T074615_T41WPS
60802,-95.27080552,61.61386784,33,4,20230720T174911_20230720T175524_T15VUJ
60803,-67.38998646,81.946515,21,2,20220801T191921_20220801T191921_T19XEM
60804,-158.3691132,69.12318309,33,4,20200719T223541_20200719T223537_T04WEB
60805,-76.42792074,68.87957021,32,3,20220620T165901_20220620T170128_T18WVB
60806,-106.9798615,64.82322918,5,1,20200802T184921_20200802T185433_T13WDM
60807,168.7949523,68.68085784,24,2,20230714T004651_20230714T004647_T58WFB
60808,-109.7648206,70.54584538,31,3,20220617T191919_20220617T191914_T12WWD
60809,-35.49975868,82.09542713,1,1,20230705T174909_20230705T174911_T24XWS
60810,117.3284491,71.50597021,33,4,20230809T042711_20230809T042707_T50WNE
60811,168.8070835,68.28050085,3,1,20210712T005649_20210712T005716_T59WMR
60812,-164.0630786,64.74005676,23,2,20210712T224539_20210712T224533_T03WWM
60813,-97.4527684,64.83808704,2,1,20200721T180921_20200721T181305_T14WNS
60814,-176.0752074,67.25188052,24,2,20230629T232641_20230629T232636_T01WEQ
60815,63.88199446,67.69408896,33,4,20230801T073619_20230801T073618_T41WNR
60816,-171.3245982,66.58468235,4,1,20220618T230541_20220618T230542_T02WMU
60817,173.6169467,67.28248411,3,1,20230717T000619_20230717T000616_T59WPQ
60818,92.34550258,74.57112438,31,3,20230726T062631_20230726T062632_T46XDH
60819,-67.87775541,77.14895532,31,3,20200723T175919_20200723T175913_T19XEF
60820,-114.7105019,76.04653419,1,1,20230726T203849_20230726T203844_T12XVK
60821,78.91358699,69.54696173,33,4,20230801T064631_20230801T064629_T43WFT
60822,-75.67160401,59.70474082,23,2,20200805T162839_20200805T163611_T18VVM
60823,-20.14083498,75.72876685,31,3,20230628T143749_20230628T143751_T27XWE
60824,97.84514719,74.86811528,31,3,20230726T062631_20230726T062632_T47XMD
60825,-21.86934911,77.29870719,31,3,20230627T150809_20230627T150959_T27XVF
60826,-94.23213547,62.93923741,2,1,20220617T173909_20220617T173932_T15VVK
60827,148.5753344,69.95816142,33,4,20230812T020659_20230812T020656_T55WET
60828,-96.69928316,64.10922093,33,4,20220708T175921_20220708T180402_T14WPS
60829,-134.4327336,69.33432762,33,4,20210705T211519_20210705T211515_T08WNB
60830,-67.31944039,63.64644655,1,1,20220622T155921_20220622T160005_T19VEL
60831,-22.55236841,76.46208741,1,1,20230704T145759_20230704T145800_T27XVE
60832,-110.1097868,67.97136411,22,2,20230801T191919_20230801T191913_T12WWA
60833,62.98453568,67.34141957,33,4,20220801T073621_20220801T073622_T41WMQ
60834,-112.2431933,67.5481158,22,2,20220801T191921_20220801T191921_T12WVV
60835,93.60656263,72.92397866,33,4,20230805T062631_20230805T062632_T46XEF
60836,-157.7935541,60.13333962,33,4,20190628T215539_20190628T215718_T04VEM
60837,-69.72889701,81.73843537,1,1,20220716T204031_20220716T204030_T18XWR
60838,-163.5007523,68.40284557,24,2,20220710T225539_20220710T225536_T03WWR
60839,175.8300757,68.980714,3,1,20230623T002609_20230623T002609_T59WPS
60840,-153.7301097,69.59356463,24,2,20200709T223541_20200709T223536_T04WFC
60841,-50.94557532,66.38155434,31,3,20200722T150759_20200722T151101_T22WEU
60842,128.3127958,73.00899987,42,5,20200630T033541_20200630T033540_T52XDG
60843,-178.2527629,66.83621009,3,1,20180621T234621_20180621T234622_T01WDQ
60844,-160.3228629,67.55530036,33,4,20230813T223541_20230813T223535_T03WXR
60845,-69.81478007,77.77933273,4,1,20200723T175919_20200723T175913_T19XDG
60846,75.92689457,69.5499694,23,2,20230804T065631_20230804T065625_T43WET
60847,128.1274079,71.47892398,24,2,20230810T035541_20230810T035540_T51WXV
60848,98.89994571,72.61067308,23,2,20220813T054639_20220813T054641_T46XFF
60849,12.93165078,78.32580691,31,3,20230714T131719_20230714T131717_T33XVG
60850,-110.584225,70.6470258,31,3,20220617T191919_20220617T191914_T12WWD
60851,-68.71306273,66.39913118,22,2,20220723T161839_20220723T162051_T19WEP
60852,-69.11278455,67.45564124,1,1,20220723T161839_20220723T162051_T19WDQ
60853,115.6592645,72.63328307,23,2,20230729T045701_20230729T045702_T50XMF
60854,84.70632526,68.72566003,33,4,20230725T060639_20230725T060748_T44WPB
60855,81.22413446,68.77654292,22,2,20230813T063629_20230813T063748_T44WNB
60856,140.890323,70.95098596,34,4,20220722T023541_20220722T023539_T54WVD
60857,-173.5131172,65.37270274,31,3,20220618T230541_20220618T230542_T01WFN
60858,-84.98945849,72.4264504,1,1,20230716T180921_20230716T180919_T16XEF
60859,-111.4417755,75.59480451,22,2,20220801T200859_20220801T201157_T12XVJ
60860,-83.38432952,76.54274113,1,1,20220716T185931_20220716T190153_T17XME
60861,177.923054,66.51008632,31,3,20230717T000619_20230717T000616_T60WWU
60862,-111.0174258,69.63227015,31,3,20230718T193909_20230718T193908_T12WVC
60863,-158.7121029,60.41797473,33,4,20190628T215539_20190628T215718_T04VEN
60864,-78.45672799,70.8557274,2,1,20230727T173911_20230727T173908_T17WNU
60865,-139.8848993,69.42786146,33,4,20230710T211521_20230710T211516_T07WET
60866,171.0308914,67.00262989,33,4,20220809T001621_20220809T001621_T59WNQ
60867,-162.7679693,64.5955381,34,4,20220717T224539_20220717T224536_T03WXM
60868,-89.043641,78.66648445,1,1,20230716T185919_20230716T185920_T15XWH
60869,-95.76169532,79.95397491,21,2,20220801T215059_20220801T215107_T15XVJ
60870,-146.8750836,69.14925494,31,3,20220620T220541_20220620T220542_T06WWB
60871,-54.67431845,81.51576008,1,1,20220724T195911_20220724T195906_T21XWL
60872,-85.74747257,63.81887614,2,1,20220810T171859_20220810T172432_T16VER
60873,-109.9586726,66.4116067,5,1,20230726T185919_20230726T185920_T12WWU
60874,-76.97944343,59.87651783,33,4,20200805T162839_20200805T163611_T18VUM
60875,52.50915441,71.3292206,22,2,20230801T082611_20230801T082606_T39WWV
60876,-96.06457517,62.05886218,33,4,20230720T174911_20230720T175524_T15VUJ
60877,-22.67185291,66.19425105,31,3,20180620T131719_20180620T131713_T27WVP
60878,-108.8381034,72.55313293,1,1,20230718T193909_20230718T193908_T12XWF
60879,174.8384643,67.1570354,3,1,20220809T001621_20220809T001621_T60WVV
60880,110.1551114,72.78739752,23,2,20230806T050659_20230806T050656_T49XDA
60881,-88.53902352,66.19630747,2,1,20220722T173911_20220722T173914_T16WDU
60882,-84.31601343,72.58983464,1,1,20230716T180921_20230716T180919_T16XEF
60883,-95.25952807,73.46061336,1,1,20220808T190931_20220808T190957_T15XVB
60884,175.5675018,66.44509654,33,4,20230717T000619_20230717T000616_T60WVU
60885,-75.54408015,61.72208366,2,1,20230709T163841_20230709T164435_T18VVP
60886,52.13733714,67.85449424,33,4,20230715T083601_20230715T083741_T39WWR
60887,-104.9089031,64.73332262,23,2,20230727T182929_20230727T182923_T13WDM
60888,54.04492727,67.32135557,34,4,20230811T082611_20230811T082605_T39WXQ
60889,-75.29136424,71.14250632,2,1,20230728T170851_20230728T171017_T18WVD
60890,-105.3823572,67.47898042,5,1,20230621T185921_20230621T190517_T13WDQ
60891,-137.5806954,68.69263704,24,2,20220812T212529_20220812T212525_T07WFS
60892,-102.4318606,66.78174824,33,4,20220617T182931_20220617T182946_T13WFQ
60893,-103.1652184,69.51655122,1,1,20220621T185919_20220621T185921_T13WET
60894,-155.5540138,68.88823544,24,2,20200719T223541_20200719T223537_T04WFB
60895,-107.7446716,71.02854729,22,2,20220619T190931_20220619T190925_T13WDU
60896,-91.38883853,64.17984361,2,1,20220617T173909_20220617T173932_T15WWM
60897,-84.4055745,67.34334701,2,1,20220724T172909_20220724T173031_T16WFV
60898,-69.39234234,59.25180952,33,4,20230806T155911_20230806T155942_T19VDF
60899,-49.50133453,66.41715259,3,1,20210721T144759_20210721T144815_T22WEU
60900,-149.4125944,70.17761806,23,2,20200707T215531_20200707T215533_T06WVC
60901,133.9249751,71.27477685,43,5,20230809T033539_20230809T033540_T53WMV
60902,-161.3867685,60.4259162,24,2,20190706T220541_20190706T220600_T03VXH
60903,-85.6249324,71.52935623,32,3,20230728T175919_20230728T175916_T16WEE
60904,96.18556661,73.75349387,23,2,20220813T054639_20220813T054641_T46XEG
60905,-121.1977748,76.37374827,1,1,20230617T210031_20230617T210027_T10XEK
60906,-78.10441415,70.75649168,1,1,20230728T170851_20230728T171017_T17WPU
60907,173.2789704,68.35577927,3,1,20200721T003609_20200721T003607_T59WNR
60908,66.00818747,68.46343544,33,4,20220730T074619_20220730T074616_T41WPR
60909,79.28072474,72.13440315,33,4,20230805T071619_20230805T071622_T43XFA
60910,102.1263089,73.97932281,23,2,20230807T052651_20230807T052649_T48XVH
60911,-114.7458173,70.2658786,1,1,20220703T193909_20220703T193907_T11WNU
60912,-117.2228507,68.50444616,22,2,20230625T192909_20230625T192950_T11WMR
60913,-110.7439477,69.34722483,22,2,20220617T191919_20220617T191914_T12WWC
60914,-100.0881698,66.00234456,2,1,20220617T182931_20220617T182946_T14WMU
60915,52.13970273,68.3309073,23,2,20230715T083601_20230715T083741_T39WWR
60916,-120.6593095,68.98358512,22,2,20230704T195859_20230704T200519_T10WEB
60917,145.6007229,72.19532032,23,2,20200713T025549_20200713T025639_T55XDA
60918,-69.28996184,66.33431974,22,2,20220621T162911_20220621T163228_T19WDP
60919,-74.76961943,69.80037313,1,1,20230728T170851_20230728T171017_T18WVC
60920,-82.20425993,67.85033616,2,1,20220619T172911_20220619T172910_T17WMR
60921,-121.5090365,72.10030274,22,2,20220731T204029_20220731T204023_T10XEF
60922,-92.97536087,65.20431304,2,1,20200722T173911_20200722T174226_T15WVN
60923,-83.45335925,65.84204927,2,1,20220701T171859_20220701T171859_T16WFU
60924,-72.92929092,64.9553758,31,3,20220726T162839_20220726T163428_T18WWT
60925,-95.43197812,63.44760685,33,4,20200718T175921_20200718T180015_T14VPR
60926,141.2000189,71.54940091,24,2,20210722T023549_20210722T023550_T54WVE
60927,-103.6222825,70.58589488,21,2,20220619T190931_20220619T190925_T13WEU
60928,11.85890945,78.38314982,31,3,20230714T131719_20230714T131717_T31XFH
60929,90.71108132,74.73721143,22,2,20230805T062631_20230805T062632_T45XWC
60930,-114.5246449,75.16068662,31,3,20220617T200901_20220617T201251_T11XND
60931,-70.3579062,63.16173133,2,1,20200812T161829_20200812T161832_T19VDL
60932,-161.7500104,62.42445481,24,2,20190707T222539_20190707T222541_T03VXK
60933,-162.8345155,67.52026136,24,2,20230724T223541_20230724T223654_T03WWR
60934,62.8731415,67.71008836,33,4,20220719T072631_20220719T072627_T41WMR
60935,81.23475046,71.44707948,33,4,20230801T064631_20230801T064629_T44WME
60936,-152.9456334,69.1638403,24,2,20210804T220531_20210804T220533_T05WNS
60937,-71.57581499,59.35998053,32,3,20200806T155829_20200806T160601_T18VXL
60938,-113.7494945,66.7514466,5,1,20230625T192909_20230625T192950_T11WPQ
60939,-177.1642807,67.6817095,42,5,20230712T233651_20230712T233652_T01WDR
60940,-95.50487312,69.45316057,31,3,20230729T181921_20230729T182413_T14WPC
60941,-76.2005146,61.19370889,33,4,20230709T163841_20230709T164435_T18VVN
60942,-72.18950361,64.74544595,2,1,20220621T162911_20220621T163228_T18WXS
60943,72.13913797,68.58791191,23,2,20230802T070629_20230802T070625_T42WXB
60944,-159.3493553,68.8421076,24,2,20200719T223541_20200719T223537_T04WDB
60945,-177.2648722,67.61939806,42,5,20230712T233651_20230712T233652_T01WDR
60946,107.3616646,73.85297512,23,2,20230807T052651_20230807T052649_T48XWH
60947,-91.07672197,76.0868519,1,1,20230717T191911_20230717T191913_T15XWE
60948,-72.29135698,66.96119613,42,5,20220622T164849_20220622T165013_T18WXV
60949,92.92139025,74.24583265,31,3,20230726T062631_20230726T062632_T46XDH
60950,138.1302449,75.28618803,22,2,20220721T035539_20220721T035542_T54XVJ
60951,-65.83478556,64.23409182,3,1,20220622T155921_20220622T160005_T19WFM
60952,-75.60322151,64.84084277,22,2,20220810T162911_20220810T163355_T18WVS
60953,-114.1197421,67.22676525,23,2,20230625T192909_20230625T192950_T11WPQ
60954,-177.5919898,66.50469501,31,3,20230717T233649_20230717T233652_T01WDP
60955,-97.28964819,72.85481395,21,2,20230718T184921_20230718T184921_T14XNF
60956,60.68694951,69.16491778,42,5,20220730T074619_20220730T074616_T40WFB
60957,136.6354651,71.19947587,43,5,20200805T030549_20200805T030545_T53WNV
60958,-77.22295048,71.45761669,1,1,20200624T172859_20200624T172901_T17WPV
60959,69.63282646,72.04535404,42,5,20230802T075611_20230802T075613_T42WWE
60960,126.5808316,72.82323163,22,2,20220717T041559_20220717T041654_T52XDF
60961,-112.4509614,69.71262078,31,3,20230713T193911_20230713T194201_T11WPT
60962,-77.00121957,80.71395778,1,1,20200726T213049_20200726T213043_T17XNK
60963,-102.172204,63.27133756,23,2,20230803T181919_20230803T181956_T14VLR
60964,92.62640564,75.23984211,31,3,20230704T063629_20230704T063629_T46XDJ
60965,-69.5493523,82.55619298,1,1,20200726T204021_20200726T204024_T18XWS
60966,170.2137891,66.82656601,33,4,20220809T001621_20220809T001621_T59WMQ
60967,-96.86050046,69.10517727,31,3,20230629T181921_20230629T181920_T14WNB
60968,-75.68392589,59.26389917,33,4,20200805T162839_20200805T163611_T18VVL
60969,88.68419385,73.88985098,23,2,20230805T062631_20230805T062632_T45XWC
60970,50.57834328,66.81463995,23,2,20230811T082611_20230811T082605_T39WVQ
60971,-86.45789965,71.13718764,2,1,20220805T180919_20220805T181200_T16WED
60972,-112.1547434,65.43997002,5,1,20200801T191921_20200801T191916_T12WVT
60973,-98.32231469,67.4876058,2,1,20220616T180919_20220616T181222_T14WNV
60974,178.787793,65.1497464,31,3,20190711T234629_20190711T234631_T60WWT
60975,-162.4744316,67.27353972,23,2,20220710T225539_20220710T225536_T03WXQ
60976,-122.0349384,71.43866318,22,2,20230630T201859_20230630T202059_T10WEE
60977,53.08463403,71.79133391,31,3,20230801T082611_20230801T082606_T39WWV
60978,-108.06231,66.66354929,2,1,20230803T190921_20230803T191504_T12WXU
60979,-125.2019014,69.37376767,22,2,20230625T201851_20230625T201851_T10WDB
60980,-153.4907383,69.23411289,24,2,20200621T222539_20200621T222535_T05WMS
60981,-103.1544134,62.67228067,23,2,20220813T181931_20220813T182420_T13VEK
60982,-117.2707184,70.9721618,31,3,20220807T193911_20220807T193914_T11WMU
60983,54.92458368,73.74803298,21,2,20200724T090559_20200724T090556_T40XDG
60984,-120.4745835,72.59057534,22,2,20220731T204029_20220731T204023_T10XEF
60985,58.01711219,68.01331841,23,2,20230714T081609_20230714T081717_T40WEA
60986,64.79303481,75.87969898,1,1,20190706T083611_20190706T083605_T41XNE
60987,-116.3883807,72.98113293,31,3,20220807T202849_20220807T202848_T11XNA
60988,-74.96323184,61.3471073,23,2,20200805T162839_20200805T163611_T18VVP
60989,98.90865415,74.03631022,23,2,20230803T054641_20230803T054641_T47XMC
60990,-71.00048311,81.62251792,1,1,20220716T204031_20220716T204030_T18XWR
60991,-100.4218864,64.99413779,23,2,20220617T182931_20220617T182946_T14WMT
60992,-104.7473894,69.32668735,22,2,20220621T185919_20220621T185921_T13WET
60993,-116.2027772,73.403697,31,3,20220807T202849_20220807T202848_T11XNB
60994,-53.13484028,68.11622167,32,3,20230726T153819_20230726T153828_T22WDA
60995,-165.2396568,61.57656162,43,5,20190707T222539_20190707T222541_T03VVJ
60996,-134.4071203,69.61213871,24,2,20230704T205031_20230704T205124_T08WNC
60997,103.1857613,77.04095747,22,2,20230807T061639_20230807T061635_T48XVL
60998,103.7294417,73.65097078,23,2,20230806T055641_20230806T055638_T48XVG
60999,176.3660281,65.84228209,33,4,20230717T000619_20230717T000616_T60WVU
61000,-147.1123025,69.58685545,24,2,20200707T215531_20200707T215533_T06WVC
61001,-179.6577354,67.26883771,31,3,20180706T234619_20180706T234621_T01WCQ
61002,-158.0156275,69.4949448,24,2,20190625T223541_20190625T223536_T04WEC
61003,157.3635654,70.77303068,24,2,20210803T013659_20210803T013654_T57WVU
61004,-147.6103622,68.55348892,4,1,20210712T215531_20210712T215532_T06WVB
61005,53.46384134,68.88295518,42,5,20230811T082611_20230811T082605_T39WWS
61006,-95.51882464,70.92934241,2,1,20220704T181931_20220704T181929_T15WVU
61007,-72.09006432,60.82170781,23,2,20230618T161829_20230618T162118_T18VXN
61008,-71.72074585,60.36712038,32,3,20220625T160911_20220625T161225_T18VXM
61009,-112.2934376,64.90770275,34,4,20190718T191921_20190718T192545_T12WVS
61010,141.0458739,70.77043323,33,4,20200718T025551_20200718T025549_T54WWD
61011,-120.1676131,72.39287833,1,1,20220718T202849_20220718T202849_T10XEF
61012,144.7540323,72.47794151,1,1,20200713T025549_20200713T025639_T55XDA
61013,121.5181325,72.55762502,23,2,20230728T043709_20230728T043706_T50XPF
61014,-84.62063616,76.34594429,1,1,20220716T185931_20220716T190153_T17XME
61015,97.32257437,72.78935102,23,2,20220813T054639_20220813T054641_T46XFF
61016,117.777872,71.29555087,33,4,20230809T042711_20230809T042707_T50WNE
61017,70.08843458,69.58564539,23,2,20230805T071619_20230805T071622_T42WWC
61018,147.2331094,71.34040392,43,5,20220722T023541_20220722T023539_T55WDV
61019,-101.6483197,63.48418809,33,4,20230803T181919_20230803T181956_T14VLR
61020,-154.1492952,69.24066917,33,4,20210714T223541_20210714T223535_T05WMS
61021,-123.197279,71.35731798,22,2,20220720T201901_20220720T202154_T10WDE
61022,61.85839877,67.04201719,23,2,20220801T073621_20220801T073622_T41WMQ
61023,-74.45305472,59.44110269,23,2,20200805T162839_20200805T163611_T18VWL
61024,-94.21527016,70.07909757,2,1,20230729T181921_20230729T182413_T14WPC
61025,-84.56934776,67.13773685,2,1,20220722T173911_20220722T173914_T16WEV
61026,-76.71418301,60.35960567,23,2,20230709T163841_20230709T164435_T18VVM
61027,-108.8333596,70.68626336,22,2,20220617T191919_20220617T191914_T12WWD
61028,114.526172,72.29454855,23,2,20230729T045701_20230729T045702_T50XMF
61029,-110.2421363,67.76685221,2,1,20230801T191919_20230801T191913_T12WWA
61030,-49.96568755,66.47281895,31,3,20200722T150759_20200722T151101_T22WEU
61031,85.08056284,72.62980985,23,2,20230804T065631_20230804T065625_T44XPF
61032,-163.2517187,65.66221212,23,2,20210712T224539_20210712T224533_T03WWN
61033,-94.85722588,62.76675006,2,1,20230730T174911_20230730T175418_T15VUK
61034,-97.77439618,62.0676617,34,4,20200812T175919_20200812T180301_T14VNP
61035,-102.0079091,65.78603532,33,4,20230727T182929_20230727T182923_T13WFN
61036,-117.7963776,67.01261305,23,2,20210718T193909_20210718T194208_T11WMQ
61037,-72.91099457,62.12090335,23,2,20230618T161829_20230618T162118_T18VXP
61038,99.58004885,76.29585783,22,2,20230808T063631_20230808T063708_T47XNE
61039,-109.2205705,67.45411151,33,4,20200801T191921_20200801T191916_T12WWV
61040,-100.9470302,76.04246334,31,3,20230706T194911_20230706T194905_T13XEE
61041,-119.6616235,67.59604981,23,2,20220704T195911_20220704T195909_T10WFA
61042,-73.96499136,68.54970191,21,2,20220620T165901_20220620T170128_T18WWB
61043,111.9767843,75.22798997,31,3,20230808T054639_20230808T054641_T49XED
61044,177.2212293,64.56294346,24,2,20190709T235621_20190709T235620_T60WWS
61045,139.2664264,75.17075702,21,2,20220721T035539_20220721T035542_T54XVJ
61046,59.04810677,67.5091387,23,2,20230812T075611_20230812T075613_T40WEV
61047,-72.46011649,66.34741043,42,5,20220621T162911_20220621T163228_T18WXU
61048,173.1023997,65.93549701,24,2,20220809T001621_20220809T001621_T59WNP
61049,56.04094018,74.00959156,3,1,20220719T090611_20220719T090606_T40XDH
61050,-92.64184553,67.21719089,2,1,20220706T180919_20220706T180919_T15WWQ
